epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
29,6239,0.636191189289093,0.8066620230674744,0.5360347032546997,,,
30,6447,,,,0.6462635397911072,0.8284730315208435,0.547788679599762
30,6447,0.6175082921981812,0.7889607548713684,0.5124576687812805,,,
31,6655,,,,0.6798142790794373,0.8615068197250366,0.5936012864112854
31,6655,0.6273253560066223,0.799033522605896,0.5248711705207825,,,
32,6863,,,,0.677222728729248,0.8596002459526062,0.5900721549987793
32,6863,0.6306895017623901,0.7967178821563721,0.5277439951896667,,,
33,7071,,,,0.6766966581344604,0.8605775833129883,0.5889766812324524
33,7071,0.6380578279495239,0.8083731532096863,0.5369264483451843,,,
34,7279,,,,0.6937152743339539,0.8747523427009583,0.6134170293807983
34,7279,0.640262246131897,0.8098618388175964,0.5400022268295288,,,
35,7487,,,,0.6783092617988586,0.8593631386756897,0.5903646349906921
35,7487,0.6466802358627319,0.8150314688682556,0.5479133725166321,,,
36,7695,,,,0.6948907971382141,0.8759903311729431,0.6150789260864258
36,7695,0.6506320834159851,0.8178211450576782,0.5523377656936646,,,
37,7903,,,,0.6744104027748108,0.8620162010192871,0.5857056975364685
37,7903,0.6535598635673523,0.8272407650947571,0.5569306015968323,,,
38,8111,,,,0.6934425830841064,0.8734846115112305,0.6109245419502258
38,8111,0.6614400148391724,0.829534649848938,0.5645909905433655,,,
39,8319,,,,0.7056372761726379,0.8839964270591736,0.6262511014938354
39,8319,0.6630532145500183,0.8282967805862427,0.564387857913971,,,
40,8527,,,,0.7256954908370972,0.8877963423728943,0.6401346325874329
40,8527,0.6719773411750793,0.8333248496055603,0.573673665523529,,,
41,8735,,,,0.7449741959571838,0.8882439136505127,0.652666449546814
41,8735,0.6846843361854553,0.839390218257904,0.5836103558540344,,,
42,8943,,,,0.7440494894981384,0.8599101305007935,0.6333783268928528
42,8943,0.6990249156951904,0.8371818661689758,0.5902206897735596,,,
43,9151,,,,0.8093042969703674,0.8866945505142212,0.7005712985992432
43,9151,0.7306255102157593,0.8363716006278992,0.6108944416046143,,,
44,9359,,,,0.8164411783218384,0.8808489441871643,0.7048711180686951
44,9359,0.7571446895599365,0.8413215279579163,0.6340930461883545,,,
45,9567,,,,0.8305187225341797,0.8908947110176086,0.7230471968650818
