epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
68,43469,,,,0.6667228937149048,0.6906254887580872,0.5108071565628052
68,43469,0.8402974605560303,0.8348179459571838,0.7272374033927917,,,
69,44099,,,,0.6690118312835693,0.6977798938751221,0.5135794281959534
69,44099,0.8377947211265564,0.8324227333068848,0.7230979204177856,,,
70,44729,,,,0.67160964012146,0.6929399967193604,0.515128493309021
70,44729,0.8417257070541382,0.837601363658905,0.7288550734519958,,,
71,45359,,,,0.6664051413536072,0.691476583480835,0.5115374326705933
71,45359,0.843665599822998,0.8388397097587585,0.7320361733436584,,,
72,45989,,,,0.6673332452774048,0.6977222561836243,0.5129429697990417
72,45989,0.844523012638092,0.8390005230903625,0.733008086681366,,,
73,46619,,,,0.6742015480995178,0.6995410323143005,0.5200070142745972
73,46619,0.8437393307685852,0.8392120003700256,0.7319357991218567,,,
74,47249,,,,0.6751969456672668,0.7009207010269165,0.5207951068878174
74,47249,0.8416323661804199,0.8356959819793701,0.7288402915000916,,,
75,47879,,,,0.6775146722793579,0.7046723961830139,0.5236150026321411
75,47879,0.8464096784591675,0.8393374085426331,0.7358648180961609,,,
76,48509,,,,0.6701952219009399,0.6940295100212097,0.5158284306526184
76,48509,0.8424360752105713,0.8373081088066101,0.7298822402954102,,,
77,49139,,,,0.6672130227088928,0.6973585486412048,0.5135669708251953
77,49139,0.8456528782844543,0.8402970433235168,0.7348119020462036,,,
78,49769,,,,0.6687402725219727,0.6980117559432983,0.5156509876251221
78,49769,0.8479116559028625,0.841303288936615,0.7379688024520874,,,
79,50399,,,,0.6721635460853577,0.6942519545555115,0.5170843601226807
79,50399,0.8490289449691772,0.8415371179580688,0.7397603392601013,,,
80,51029,,,,0.6732657551765442,0.697360098361969,0.5190365314483643
80,51029,0.8478224277496338,0.8413679599761963,0.7377580404281616,,,
81,51659,,,,0.6757304668426514,0.7005280256271362,0.5210646390914917
81,51659,0.8484792709350586,0.841005802154541,0.739048957824707,,,
82,52289,,,,0.6748082637786865,0.7020951509475708,0.520911455154419
82,52289,0.8470935225486755,0.8445239663124084,0.7370734810829163,,,
83,52919,,,,0.6716660857200623,0.698708713054657,0.5175639390945435
83,52919,0.8486030101776123,0.8428590297698975,0.7392461895942688,,,
84,53549,,,,0.6776227951049805,0.7007434368133545,0.5227935910224915
84,53549,0.848488450050354,0.8433547019958496,0.7391891479492188,,,
85,54179,,,,0.674052357673645,0.6990917921066284,0.5191818475723267
85,54179,0.8519430160522461,0.846148669719696,0.7442122101783752,,,
86,54809,,,,0.675228476524353,0.6999074816703796,0.5205316543579102
86,54809,0.8510473966598511,0.8448072075843811,0.7429150938987732,,,
87,55439,,,,0.6759609580039978,0.7025079727172852,0.5214167237281799
87,55439,0.8473260998725891,0.8415559530258179,0.7372100949287415,,,
88,56069,,,,0.66860431432724,0.6962569952011108,0.514005184173584
88,56069,0.8503142595291138,0.8449097871780396,0.7417802810668945,,,
89,56699,,,,0.6721981167793274,0.6998966932296753,0.5182265639305115
89,56699,0.8514091372489929,0.8468624949455261,0.7432434558868408,,,
90,57329,,,,0.6715970039367676,0.6984813809394836,0.5167376399040222
90,57329,0.8498847484588623,0.844486653804779,0.7408812642097473,,,
91,57959,,,,0.6683539152145386,0.6968753337860107,0.5143958926200867
91,57959,0.8508898019790649,0.8450073599815369,0.7424396276473999,,,
92,58589,,,,0.6716243028640747,0.7006012201309204,0.5179051160812378
92,58589,0.8493718504905701,0.8447178602218628,0.7399865984916687,,,
93,59219,,,,0.6752912998199463,0.7031658291816711,0.5216917395591736
93,59219,0.8479496240615845,0.842964768409729,0.7382245659828186,,,
94,59849,,,,0.6760801076889038,0.7038387060165405,0.5224868059158325
94,59849,0.8485579490661621,0.8439923524856567,0.7389227151870728,,,
95,60479,,,,0.6714311242103577,0.700348973274231,0.5179364681243896
95,60479,0.8529059290885925,0.8468822240829468,0.7454207539558411,,,
96,61109,,,,0.6745957732200623,0.7009375095367432,0.5201500058174133
96,61109,0.8515061140060425,0.8462021350860596,0.743597149848938,,,
97,61739,,,,0.6685909032821655,0.6992688179016113,0.5155829191207886
97,61739,0.8537686467170715,0.847525954246521,0.7469764351844788,,,
98,62369,,,,0.6733410954475403,0.7008816599845886,0.5192940831184387
98,62369,0.8501406908035278,0.844964325428009,0.7412714958190918,,,
99,62999,,,,0.6688973903656006,0.6970182061195374,0.5144896507263184
99,62999,0.8504011034965515,0.8431211709976196,0.7416845560073853,,,
