epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,207,,,,0.26379966735839844,0.42191648483276367,0.17240716516971588
0,207,0.2408142387866974,0.35033905506134033,0.14783520996570587,,,
1,415,,,,0.30467021465301514,0.4909568428993225,0.20714071393013
1,415,0.27097368240356445,0.42472556233406067,0.17520996928215027,,,
2,623,,,,0.31890228390693665,0.4828886389732361,0.22410260140895844
2,623,0.3134586811065674,0.48612064123153687,0.21282857656478882,,,
3,831,,,,0.3392102122306824,0.5276787281036377,0.23519204556941986
3,831,0.3475779592990875,0.5214581489562988,0.24190132319927216,,,
4,1039,,,,0.37479811906814575,0.5640401840209961,0.2649783790111542
4,1039,0.37758806347846985,0.5659228563308716,0.2704381048679352,,,
5,1247,,,,0.4186346232891083,0.5481637120246887,0.23982803523540497
5,1247,0.40483686327934265,0.5842485427856445,0.2911664843559265,,,
6,1455,,,,0.4260443150997162,0.6089798212051392,0.31308770179748535
6,1455,0.4226275086402893,0.5945799350738525,0.30526500940322876,,,
7,1663,,,,0.4290122389793396,0.6102977395057678,0.3166554868221283
7,1663,0.4403987228870392,0.6202389001846313,0.3238815665245056,,,
8,1871,,,,0.43219655752182007,0.6200807094573975,0.3170744478702545
8,1871,0.44798731803894043,0.6321414113044739,0.3321324288845062,,,
9,2079,,,,0.5260816812515259,0.6070414185523987,0.3060794174671173
9,2079,0.4497239887714386,0.6322429180145264,0.3339255750179291,,,
10,2287,,,,0.47800424695014954,0.6205432415008545,0.35203972458839417
10,2287,0.4466332793235779,0.6177290081977844,0.3286776840686798,,,
11,2495,,,,0.49553918838500977,0.6752456426620483,0.3777097165584564
11,2495,0.46274200081825256,0.6375728249549866,0.3460250198841095,,,
12,2703,,,,0.5115348100662231,0.6908005475997925,0.39243748784065247
12,2703,0.47078582644462585,0.6406054496765137,0.35211652517318726,,,
13,2911,,,,0.5034789443016052,0.6723446846008301,0.37816157937049866
13,2911,0.4956965744495392,0.6690376996994019,0.378610759973526,,,
14,3119,,,,0.4799326956272125,0.6925615668296814,0.3819061517715454
14,3119,0.5252944827079773,0.7031334638595581,0.4102993607521057,,,
15,3327,,,,0.5093145370483398,0.696381151676178,0.3961503207683563
15,3327,0.5334523916244507,0.7117836475372314,0.42092159390449524,,,
16,3535,,,,0.5528881549835205,0.7341541647911072,0.437431663274765
16,3535,0.5433918237686157,0.7172909379005432,0.4303068220615387,,,
17,3743,,,,0.5497344136238098,0.7316961884498596,0.434035986661911
17,3743,0.5495687127113342,0.7258328199386597,0.43752458691596985,,,
18,3951,,,,0.6794106364250183,0.7269590497016907,0.4293895363807678
18,3951,0.5558215379714966,0.7307355999946594,0.44407418370246887,,,
19,4159,,,,0.5519760251045227,0.7353931665420532,0.438065767288208
19,4159,0.5509135723114014,0.7316455841064453,0.4405827522277832,,,
20,4367,,,,0.6149927377700806,0.6959931254386902,0.39009419083595276
20,4367,0.5502582788467407,0.719445526599884,0.4370502829551697,,,
21,4575,,,,0.5931045413017273,0.7718102931976318,0.48058414459228516
21,4575,0.5585793256759644,0.7313579320907593,0.44589704275131226,,,
22,4783,,,,0.586614191532135,0.7668101191520691,0.475871741771698
22,4783,0.5571151971817017,0.726699709892273,0.4440056383609772,,,
23,4991,,,,0.5954095125198364,0.7723493576049805,0.4835010766983032
23,4991,0.5719295740127563,0.7421092987060547,0.45945003628730774,,,
24,5199,,,,0.5273674726486206,0.7107750177383423,0.41560354828834534
24,5199,0.5786011815071106,0.7466325759887695,0.4669201076030731,,,
25,5407,,,,0.6193816661834717,0.7984001636505127,0.5138919353485107
25,5407,0.5923873782157898,0.764153003692627,0.48270151019096375,,,
26,5615,,,,0.6137266755104065,0.7893247008323669,0.5049414038658142
26,5615,0.5956043601036072,0.7640655040740967,0.48555517196655273,,,
27,5823,,,,0.6219642162322998,0.7996490597724915,0.5148881077766418
27,5823,0.6023156046867371,0.7702479958534241,0.4929502308368683,,,
28,6031,,,,0.6179921627044678,0.7933349609375,0.5101943612098694
28,6031,0.6052640676498413,0.7735005021095276,0.49660003185272217,,,
29,6239,,,,0.6130973696708679,0.7888453602790833,0.5047274827957153
29,6239,0.6013488173484802,0.7707071304321289,0.4917926788330078,,,
