epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,207,,,,0.36523890495300293,0.5160863995552063,0.2528916299343109
0,207,0.25965365767478943,0.3445223569869995,0.15855903923511505,,,
1,415,,,,0.418677419424057,0.5922367572784424,0.305649071931839
1,415,0.3679497241973877,0.5091838836669922,0.25007084012031555,,,
2,623,,,,0.44519874453544617,0.6351181268692017,0.34067481756210327
2,623,0.4177324175834656,0.5759439468383789,0.29917094111442566,,,
3,831,,,,0.47446420788764954,0.6592897772789001,0.3644924759864807
3,831,0.4505734443664551,0.6160985231399536,0.3333441913127899,,,
4,1039,,,,0.4893321692943573,0.6788811087608337,0.3818191587924957
4,1039,0.4742063283920288,0.6587189435958862,0.36200225353240967,,,
5,1247,,,,0.4788459539413452,0.6765282154083252,0.37592923641204834
5,1247,0.4881933331489563,0.6723436117172241,0.37449613213539124,,,
6,1455,,,,0.5036419034004211,0.6912456750869751,0.39331600069999695
6,1455,0.4961642622947693,0.6747869253158569,0.3824712038040161,,,
7,1663,,,,0.532315731048584,0.7157444357872009,0.42140844464302063
7,1663,0.5015463829040527,0.6899121999740601,0.3906604051589966,,,
8,1871,,,,0.5049745440483093,0.6957271695137024,0.3998788297176361
8,1871,0.504715621471405,0.6953552961349487,0.3941026031970978,,,
9,2079,,,,0.5024588704109192,0.6939718723297119,0.3952050805091858
9,2079,0.5025334358215332,0.6898056864738464,0.39160028100013733,,,
10,2287,,,,0.5372143387794495,0.711609959602356,0.4278669059276581
10,2287,0.5040319561958313,0.6854201555252075,0.39252835512161255,,,
11,2495,,,,0.5337419509887695,0.7237083911895752,0.42531776428222656
11,2495,0.5172080397605896,0.7025980949401855,0.4072776734828949,,,
12,2703,,,,0.54551100730896,0.7299343347549438,0.4331108331680298
12,2703,0.5182740092277527,0.6972014307975769,0.4064326286315918,,,
13,2911,,,,0.5998051762580872,0.7785332202911377,0.4888445734977722
13,2911,0.5373615026473999,0.715441107749939,0.42671510577201843,,,
14,3119,,,,0.53071129322052,0.7231305837631226,0.4238884449005127
14,3119,0.5464719533920288,0.7241133451461792,0.4339873492717743,,,
15,3327,,,,0.5734248161315918,0.7566506266593933,0.46221068501472473
15,3327,0.55251145362854,0.7286301255226135,0.44091954827308655,,,
16,3535,,,,0.6214637160301208,0.8019331693649292,0.515845537185669
16,3535,0.5613995790481567,0.7339137196540833,0.4496628940105438,,,
17,3743,,,,0.6193194389343262,0.8005865216255188,0.5138120055198669
17,3743,0.5663423538208008,0.7404881715774536,0.45496028661727905,,,
18,3951,,,,0.6101590991020203,0.792022705078125,0.5043288469314575
18,3951,0.571476399898529,0.7448268532752991,0.46108949184417725,,,
19,4159,,,,0.6119106411933899,0.793496310710907,0.5053125619888306
19,4159,0.5687711834907532,0.7472259998321533,0.4593403935432434,,,
20,4367,,,,0.580109715461731,0.759545087814331,0.46876078844070435
20,4367,0.5727534294128418,0.7408761382102966,0.4616154730319977,,,
21,4575,,,,0.6521344184875488,0.8322109580039978,0.5555261969566345
21,4575,0.5843589305877686,0.7548261880874634,0.4732661843299866,,,
22,4783,,,,0.6320087909698486,0.8127057552337646,0.5316596627235413
22,4783,0.5796351432800293,0.747269868850708,0.4674833416938782,,,
23,4991,,,,0.6486711502075195,0.8282299637794495,0.5500061511993408
23,4991,0.5943951606750488,0.763784646987915,0.48427915573120117,,,
24,5199,,,,0.6269108057022095,0.8065699338912964,0.5223081111907959
24,5199,0.594447910785675,0.7622063159942627,0.484485387802124,,,
25,5407,,,,0.6493942737579346,0.8297877311706543,0.5523214936256409
25,5407,0.6082175374031067,0.7800631523132324,0.500694751739502,,,
26,5615,,,,0.6636518239974976,0.8435507416725159,0.5701491832733154
26,5615,0.6070826649665833,0.776235818862915,0.49879804253578186,,,
27,5823,,,,0.6667259931564331,0.8465036749839783,0.5746268630027771
27,5823,0.6138375997543335,0.782829999923706,0.5065496563911438,,,
28,6031,,,,0.6628852486610413,0.8431845307350159,0.5691686868667603
28,6031,0.6135213375091553,0.7824181914329529,0.5064009428024292,,,
29,6239,,,,0.6581709384918213,0.8375831246376038,0.5626237988471985
29,6239,0.6070371866226196,0.7771188616752625,0.4982874393463135,,,
