epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,207,,,,0.40872785449028015,0.559672474861145,0.29356420040130615
0,207,0.29566264152526855,0.3981921374797821,0.18617784976959229,,,
1,415,,,,0.4723210334777832,0.6317503452301025,0.3572988510131836
1,415,0.41280055046081543,0.5641589164733887,0.2916703224182129,,,
2,623,,,,0.4501029849052429,0.6437827944755554,0.35177427530288696
2,623,0.4467167854309082,0.6126242876052856,0.32795363664627075,,,
3,831,,,,0.5101966857910156,0.6912374496459961,0.3946404457092285
3,831,0.46598154306411743,0.6350122094154358,0.3485136330127716,,,
4,1039,,,,0.5180244445800781,0.6999139785766602,0.4081965982913971
4,1039,0.4831460416316986,0.6685616970062256,0.37022072076797485,,,
5,1247,,,,0.4752846360206604,0.6768668293952942,0.3722826838493347
5,1247,0.49504026770591736,0.676690399646759,0.37963634729385376,,,
6,1455,,,,0.5384221076965332,0.7219390869140625,0.42550089955329895
6,1455,0.5050938725471497,0.680806040763855,0.3889927268028259,,,
7,1663,,,,0.5428064465522766,0.7229962944984436,0.43232065439224243
7,1663,0.5108700394630432,0.6943308711051941,0.39717522263526917,,,
8,1871,,,,0.5263622403144836,0.7122111320495605,0.413426011800766
8,1871,0.513042688369751,0.6998652815818787,0.4004365801811218,,,
9,2079,,,,0.527761697769165,0.713489830493927,0.41490793228149414
9,2079,0.5145624876022339,0.6977329254150391,0.40108516812324524,,,
10,2287,,,,0.5547260046005249,0.7122992873191833,0.4403480291366577
10,2287,0.5073044896125793,0.683294415473938,0.3927832543849945,,,
11,2495,,,,0.5874236226081848,0.7661972641944885,0.477855920791626
11,2495,0.5253706574440002,0.7040469646453857,0.4124588966369629,,,
12,2703,,,,0.5858075618743896,0.7655807137489319,0.47409602999687195
12,2703,0.5370107889175415,0.7087154388427734,0.422082781791687,,,
13,2911,,,,0.6353408098220825,0.8119921088218689,0.5311720371246338
13,2911,0.558476984500885,0.7286462783813477,0.4451102316379547,,,
14,3119,,,,0.560483455657959,0.7442315816879272,0.4496755599975586
14,3119,0.5754926204681396,0.7458347678184509,0.46285542845726013,,,
15,3327,,,,0.5799786448478699,0.7570410370826721,0.46705207228660583
15,3327,0.5805355310440063,0.7498820424079895,0.4689303934574127,,,
16,3535,,,,0.6509348750114441,0.83060622215271,0.553230881690979
16,3535,0.5878576636314392,0.7543706893920898,0.47673606872558594,,,
17,3743,,,,0.6415868997573853,0.8207660913467407,0.5405522584915161
17,3743,0.5937779545783997,0.7624737024307251,0.4840312600135803,,,
18,3951,,,,0.647495687007904,0.8258110880851746,0.5479478240013123
18,3951,0.6009740233421326,0.7688884735107422,0.49236077070236206,,,
19,4159,,,,0.6453365683555603,0.8247293829917908,0.5455344319343567
19,4159,0.5997985005378723,0.7708463668823242,0.4918372929096222,,,
20,4367,,,,0.585159420967102,0.7643141746520996,0.4754164516925812
20,4367,0.5943068265914917,0.7573748230934143,0.48340940475463867,,,
21,4575,,,,0.6602208018302917,0.8378314971923828,0.5656082630157471
21,4575,0.6021971106529236,0.7692477703094482,0.4929560720920563,,,
22,4783,,,,0.6556759476661682,0.8360365033149719,0.5600342750549316
22,4783,0.599087655544281,0.7638652324676514,0.48908114433288574,,,
23,4991,,,,0.6676369905471802,0.8468614816665649,0.5748815536499023
23,4991,0.6125845909118652,0.7798051238059998,0.5055227279663086,,,
