epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
45,15731,,,,0.8820804357528687,0.8874729871749878,0.7927199006080627
45,15731,0.9350376725196838,0.9415481090545654,0.8793873190879822,,,
46,16073,,,,0.8806343078613281,0.8859118819236755,0.790523886680603
46,16073,0.936398983001709,0.9428805112838745,0.8817601203918457,,,
47,16415,,,,0.8818688988685608,0.8875303864479065,0.7926648855209351
47,16415,0.9369997978210449,0.9436386823654175,0.8828267455101013,,,
48,16757,,,,0.8807094097137451,0.8876381516456604,0.7906690239906311
48,16757,0.9369038939476013,0.943696141242981,0.8826385736465454,,,
49,17099,,,,0.8827511072158813,0.8869686722755432,0.7936690449714661
49,17099,0.9387393593788147,0.9453364610671997,0.8858435153961182,,,
50,17441,,,,0.8808533549308777,0.8849042057991028,0.7906769514083862
50,17441,0.9386399388313293,0.9451257586479187,0.8856419324874878,,,
51,17783,,,,0.8828344941139221,0.889563262462616,0.794317364692688
51,17783,0.9385879635810852,0.9454432129859924,0.8855491280555725,,,
52,18125,,,,0.881904125213623,0.8877621293067932,0.7926933765411377
52,18125,0.9396810531616211,0.9463850259780884,0.8874739408493042,,,
53,18467,,,,0.8848404884338379,0.8901248574256897,0.7971633076667786
53,18467,0.9409557580947876,0.9475827813148499,0.8896980285644531,,,
54,18809,,,,0.8828259110450745,0.8879351019859314,0.7941523790359497
54,18809,0.9405078291893005,0.9473598599433899,0.8889287710189819,,,
55,19151,,,,0.8835484385490417,0.8897905945777893,0.7952509522438049
55,19151,0.9402479529380798,0.9468600749969482,0.8884520530700684,,,
56,19493,,,,0.8836964964866638,0.8895649313926697,0.7954934239387512
56,19493,0.940771758556366,0.9473036527633667,0.8893591165542603,,,
57,19835,,,,0.8825759291648865,0.890143871307373,0.793672502040863
57,19835,0.9414377808570862,0.9481557011604309,0.8905249834060669,,,
58,20177,,,,0.8806340098381042,0.8873617649078369,0.7909188866615295
58,20177,0.9425068497657776,0.9495226740837097,0.892432451248169,,,
59,20519,,,,0.8813962936401367,0.8878611326217651,0.7920478582382202
59,20519,0.9426625370979309,0.9495120644569397,0.8926718831062317,,,
60,20861,,,,0.8841031789779663,0.8892006278038025,0.7959849834442139
60,20861,0.9440816044807434,0.9509990215301514,0.8951806426048279,,,
61,21203,,,,0.8814006447792053,0.888368546962738,0.7922106385231018
61,21203,0.9438722133636475,0.9508117437362671,0.8948073387145996,,,
62,21545,,,,0.8844408988952637,0.8896005153656006,0.7966437935829163
62,21545,0.9436230659484863,0.9505871534347534,0.8943732380867004,,,
63,21887,,,,0.8830336332321167,0.8871980309486389,0.7945506572723389
63,21887,0.944372296333313,0.9514102339744568,0.895677387714386,,,
64,22229,,,,0.8830517530441284,0.887592613697052,0.7943833470344543
64,22229,0.9450294971466064,0.9518693685531616,0.8968382477760315,,,
65,22571,,,,0.8840923309326172,0.890823245048523,0.7961724400520325
65,22571,0.9445258975028992,0.9514729976654053,0.8959479928016663,,,
66,22913,,,,0.8820492029190063,0.8864309191703796,0.7927863001823425
66,22913,0.9458181262016296,0.9527024626731873,0.8982332944869995,,,
67,23255,,,,0.8840692639350891,0.8899818062782288,0.7960291504859924
67,23255,0.9456073045730591,0.9526428580284119,0.8978636860847473,,,
68,23597,,,,0.882413387298584,0.8866645097732544,0.7933839559555054
68,23597,0.9456202983856201,0.9524925351142883,0.8978663682937622,,,
69,23939,,,,0.8831993937492371,0.8884983062744141,0.7948768138885498
69,23939,0.9462961554527283,0.9532721042633057,0.8990646004676819,,,
70,24281,,,,0.8846442103385925,0.8881805539131165,0.7969174981117249
70,24281,0.9467304348945618,0.9536749124526978,0.8998423218727112,,,
71,24623,,,,0.884418785572052,0.8896418213844299,0.7966234087944031
71,24623,0.9472252726554871,0.9541619420051575,0.9007202982902527,,,
72,24965,,,,0.8851649761199951,0.8905088901519775,0.7978777289390564
72,24965,0.9470911622047424,0.9540497064590454,0.9004744291305542,,,
73,25307,,,,0.8836668133735657,0.8897709250450134,0.7955537438392639
73,25307,0.9469824433326721,0.9541656970977783,0.9002907276153564,,,
74,25649,,,,0.8843398094177246,0.8909295797348022,0.796733021736145
74,25649,0.9476124048233032,0.9547252058982849,0.9014021158218384,,,
75,25991,,,,0.8845133781433105,0.8900819420814514,0.7968777418136597
75,25991,0.9482665061950684,0.9553056359291077,0.9025700092315674,,,
76,26333,,,,0.8833655714988708,0.8882962465286255,0.7951340675354004
76,26333,0.9477117657661438,0.9547964334487915,0.9015651345252991,,,
77,26675,,,,0.884644091129303,0.8907026648521423,0.7971384525299072
77,26675,0.948514461517334,0.9555588364601135,0.9030076265335083,,,
78,27017,,,,0.8851763010025024,0.8910124897956848,0.7978001832962036
78,27017,0.9486245512962341,0.9558132290840149,0.9031996726989746,,,
79,27359,,,,0.8839594125747681,0.8892618417739868,0.7959758639335632
79,27359,0.9489094614982605,0.9559481739997864,0.9037092924118042,,,
80,27701,,,,0.8837915062904358,0.8883747458457947,0.795669436454773
80,27701,0.9483828544616699,0.9554166793823242,0.9027696847915649,,,
81,28043,,,,0.8840224742889404,0.8890091180801392,0.7960264086723328
81,28043,0.9481744170188904,0.9552885890007019,0.9024085402488708,,,
82,28385,,,,0.8841081261634827,0.8898636102676392,0.7962426543235779
82,28385,0.9491816163063049,0.956334114074707,0.904197633266449,,,
83,28727,,,,0.8844213485717773,0.8900371789932251,0.7967002391815186
83,28727,0.9489256739616394,0.9560436010360718,0.9037378430366516,,,
84,29069,,,,0.883785605430603,0.8882754445075989,0.79574054479599
84,29069,0.9486445188522339,0.9557561278343201,0.9032305479049683,,,
85,29411,,,,0.8844506144523621,0.8889366984367371,0.7967104315757751
85,29411,0.9494901299476624,0.9566168189048767,0.9047408699989319,,,
86,29753,,,,0.8848298788070679,0.8903226256370544,0.7974405288696289
86,29753,0.9490723609924316,0.9562740325927734,0.9039990901947021,,,
87,30095,,,,0.8851956129074097,0.8906797766685486,0.7979516386985779
87,30095,0.9499081969261169,0.9570320248603821,0.9054794311523438,,,
88,30437,,,,0.8849907517433167,0.890005350112915,0.797640323638916
88,30437,0.9491105675697327,0.9562923312187195,0.9040673971176147,,,
89,30779,,,,0.8845650553703308,0.8898499011993408,0.7970718145370483
89,30779,0.9494255185127258,0.9565579891204834,0.9046207666397095,,,
90,31121,,,,0.8844155073165894,0.8900430202484131,0.7968058586120605
90,31121,0.949938952922821,0.9570237398147583,0.9055427312850952,,,
91,31463,,,,0.884816586971283,0.8900920152664185,0.7973802089691162
91,31463,0.9496890306472778,0.9568657875061035,0.9051016569137573,,,
92,31805,,,,0.8847734928131104,0.8901095390319824,0.7973891496658325
92,31805,0.9495657086372375,0.9565953612327576,0.9048696160316467,,,
93,32147,,,,0.8849759697914124,0.8907271027565002,0.79766446352005
93,32147,0.9504775404930115,0.9574386477470398,0.9065009355545044,,,
94,32489,,,,0.8852707147598267,0.8907145261764526,0.7981323003768921
94,32489,0.9495630860328674,0.9567209482192993,0.9048712253570557,,,
95,32831,,,,0.8848049640655518,0.890121579170227,0.7973852753639221
95,32831,0.9494236707687378,0.9566476345062256,0.9046244025230408,,,
96,33173,,,,0.8852383494377136,0.890815258026123,0.7981802225112915
96,33173,0.9502188563346863,0.9573002457618713,0.9060373306274414,,,
97,33515,,,,0.8850733637809753,0.8905789852142334,0.7977975010871887
97,33515,0.9498475790023804,0.9570780396461487,0.9053853154182434,,,
98,33857,,,,0.8846811652183533,0.8899911642074585,0.7971194982528687
98,33857,0.950252890586853,0.95723956823349,0.906099796295166,,,
99,34199,,,,0.8843210339546204,0.8892803192138672,0.7965933680534363
99,34199,0.9501116275787354,0.9572936296463013,0.905860960483551,,,
