epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
22,7865,,,,0.8825504183769226,0.8868467807769775,0.7928767204284668
22,7865,0.9165691137313843,0.9204573035240173,0.8480165600776672,,,
23,8207,,,,0.8841343522071838,0.8865859508514404,0.7959167957305908
23,8207,0.9170718789100647,0.921101987361908,0.8489503860473633,,,
24,8549,,,,0.8844912648200989,0.8894428610801697,0.7962019443511963
24,8549,0.9145589470863342,0.9173697829246521,0.844744086265564,,,
25,8891,,,,0.8815714716911316,0.885309100151062,0.7919430732727051
25,8891,0.9184805154800415,0.9227461218833923,0.8512639999389648,,,
26,9233,,,,0.8831347227096558,0.8869002461433411,0.7944797873497009
26,9233,0.9199082255363464,0.924731969833374,0.8536974787712097,,,
27,9575,,,,0.8829609751701355,0.8850269913673401,0.7937092185020447
27,9575,0.9204716682434082,0.9248298406600952,0.854536771774292,,,
28,9917,,,,0.8800544142723083,0.8848794102668762,0.7897729873657227
28,9917,0.9229027032852173,0.9276168346405029,0.8587262034416199,,,
29,10259,,,,0.8852318525314331,0.8904478549957275,0.7973083853721619
29,10259,0.9235058426856995,0.9280681610107422,0.8596699833869934,,,
30,10601,,,,0.8859813213348389,0.891211748123169,0.7987201809883118
30,10601,0.9238454699516296,0.928914487361908,0.8602780103683472,,,
31,10943,,,,0.8838756084442139,0.890084445476532,0.7952995300292969
31,10943,0.9253193736076355,0.9307570457458496,0.8628262281417847,,,
32,11285,,,,0.877244770526886,0.8763306140899658,0.7848591208457947
32,11285,0.9260913729667664,0.931268572807312,0.8640795350074768,,,
33,11627,,,,0.8812028765678406,0.8857669830322266,0.791365385055542
33,11627,0.927007257938385,0.9322491884231567,0.8656766414642334,,,
34,11969,,,,0.8831570744514465,0.8869794011116028,0.7942787408828735
34,11969,0.928459882736206,0.9336923956871033,0.8681219816207886,,,
35,12311,,,,0.8795244097709656,0.8836496472358704,0.7889608144760132
35,12311,0.9266833662986755,0.9312589764595032,0.8651020526885986,,,
36,12653,,,,0.8857767581939697,0.8882043361663818,0.7982577681541443
36,12653,0.9288699626922607,0.934465229511261,0.8688578605651855,,,
37,12995,,,,0.8853178024291992,0.8889403939247131,0.7975879907608032
37,12995,0.9284300804138184,0.9334418773651123,0.8679633140563965,,,
38,13337,,,,0.884290874004364,0.8881352543830872,0.796021044254303
38,13337,0.9310405850410461,0.9366695284843445,0.8725154399871826,,,
39,13679,,,,0.8865084052085876,0.8910114765167236,0.7995757460594177
39,13679,0.9309815168380737,0.9370526671409607,0.872443437576294,,,
40,14021,,,,0.8840704560279846,0.8895170092582703,0.7959319949150085
40,14021,0.9324450492858887,0.9381197094917297,0.8749344944953918,,,
41,14363,,,,0.8843134641647339,0.8878216743469238,0.7960853576660156
41,14363,0.9326761364936829,0.9383959174156189,0.8753306865692139,,,
42,14705,,,,0.883461594581604,0.8866121768951416,0.7946606278419495
42,14705,0.9336073398590088,0.9396072626113892,0.8769492506980896,,,
43,15047,,,,0.8834190964698792,0.8846526741981506,0.7946162223815918
43,15047,0.9338563680648804,0.9395366907119751,0.8773127794265747,,,
44,15389,,,,0.8828811645507812,0.8827746510505676,0.793541669845581
44,15389,0.9346247911453247,0.9407542943954468,0.8787170648574829,,,
45,15731,,,,0.8860620856285095,0.8898767232894897,0.7987683415412903
45,15731,0.9345829486846924,0.9411119222640991,0.8786492347717285,,,
46,16073,,,,0.8849453926086426,0.8893192410469055,0.7972024083137512
46,16073,0.9361550211906433,0.942517876625061,0.8813292384147644,,,
47,16415,,,,0.8860169649124146,0.8895475268363953,0.7987446784973145
47,16415,0.9364893436431885,0.9429300427436829,0.8819153904914856,,,
48,16757,,,,0.8866819739341736,0.8908929824829102,0.7999877333641052
48,16757,0.9363754987716675,0.9427817463874817,0.8816968202590942,,,
49,17099,,,,0.886410117149353,0.8907464742660522,0.7994292974472046
49,17099,0.9381143450737,0.944480299949646,0.8847494125366211,,,
50,17441,,,,0.8847572803497314,0.8880433440208435,0.7966617941856384
50,17441,0.9381799101829529,0.9443446397781372,0.8848199844360352,,,
51,17783,,,,0.8863350749015808,0.8900219202041626,0.7994833588600159
51,17783,0.9390995502471924,0.9457241296768188,0.886449933052063,,,
52,18125,,,,0.885522723197937,0.8899129033088684,0.7979528903961182
52,18125,0.9395896792411804,0.9462937116622925,0.8873378038406372,,,
53,18467,,,,0.8865737318992615,0.8912497162818909,0.7997473478317261
53,18467,0.9402727484703064,0.9467324018478394,0.8884747624397278,,,
54,18809,,,,0.8837119340896606,0.8877101540565491,0.7952093482017517
54,18809,0.9404762983322144,0.9470601677894592,0.8888562917709351,,,
55,19151,,,,0.8867478966712952,0.8917533159255981,0.8001221418380737
55,19151,0.9402218461036682,0.9471977949142456,0.8884243369102478,,,
56,19493,,,,0.8877158164978027,0.8936101794242859,0.801611602306366
56,19493,0.9414567947387695,0.9481495022773743,0.8905621767044067,,,
57,19835,,,,0.8864630460739136,0.8910207152366638,0.7995437383651733
57,19835,0.9411293864250183,0.9477870464324951,0.889975905418396,,,
58,20177,,,,0.8870888948440552,0.892015278339386,0.8007645010948181
58,20177,0.9420318603515625,0.9488694071769714,0.8915891647338867,,,
59,20519,,,,0.8827612996101379,0.8891023397445679,0.7941979169845581
59,20519,0.9424875974655151,0.9492356181144714,0.8923653960227966,,,
60,20861,,,,0.8870037794113159,0.8916448354721069,0.8006917238235474
60,20861,0.9439868927001953,0.9508345723152161,0.8950048685073853,,,
61,21203,,,,0.8867853879928589,0.8932130932807922,0.8005103468894958
61,21203,0.9434251189231873,0.9501964449882507,0.893984317779541,,,
62,21545,,,,0.8845268487930298,0.887683629989624,0.7963922619819641
62,21545,0.9437057971954346,0.9503582119941711,0.8944985270500183,,,
63,21887,,,,0.8859610557556152,0.8897994160652161,0.7987481355667114
63,21887,0.9442312717437744,0.9511095285415649,0.8954321146011353,,,
64,22229,,,,0.8864896893501282,0.890160322189331,0.7995532751083374
64,22229,0.9451289176940918,0.9519511461257935,0.897017776966095,,,
65,22571,,,,0.8844836354255676,0.8877726793289185,0.7964436411857605
65,22571,0.9442998766899109,0.9513275623321533,0.8955656886100769,,,
66,22913,,,,0.8855541944503784,0.8891370296478271,0.7981856465339661
66,22913,0.945692241191864,0.9525163173675537,0.8980217576026917,,,
67,23255,,,,0.8858394026756287,0.8900488615036011,0.7987621426582336
67,23255,0.9450886845588684,0.9518104791641235,0.8969252705574036,,,
68,23597,,,,0.8851139545440674,0.8893216252326965,0.7973474860191345
68,23597,0.945320188999176,0.9522560834884644,0.8973516821861267,,,
69,23939,,,,0.8858045339584351,0.8893828988075256,0.7987151741981506
69,23939,0.9461660981178284,0.9529958963394165,0.8988317847251892,,,
70,24281,,,,0.8860647678375244,0.8894487619400024,0.7989226579666138
70,24281,0.946258008480072,0.9528858661651611,0.8989883065223694,,,
71,24623,,,,0.8866192698478699,0.8904004693031311,0.7999833226203918
71,24623,0.9467817544937134,0.9535632133483887,0.8999263048171997,,,
72,24965,,,,0.8882331252098083,0.8935943841934204,0.802680253982544
72,24965,0.9469336867332458,0.9537985920906067,0.9001997113227844,,,
73,25307,,,,0.8871971368789673,0.8929873108863831,0.8010922074317932
73,25307,0.9464247822761536,0.9533712267875671,0.8992918133735657,,,
74,25649,,,,0.8868623971939087,0.8925417065620422,0.8005438446998596
74,25649,0.9469807744026184,0.9539222121238708,0.9002854824066162,,,
75,25991,,,,0.8879384398460388,0.8937063217163086,0.8022741079330444
75,25991,0.9480794072151184,0.9549827575683594,0.902228593826294,,,
76,26333,,,,0.8875128626823425,0.892111599445343,0.8014858365058899
76,26333,0.9475904703140259,0.954570472240448,0.9013606905937195,,,
77,26675,,,,0.8875990509986877,0.89200758934021,0.8015995025634766
77,26675,0.9482088088989258,0.9550687074661255,0.9024578928947449,,,
78,27017,,,,0.8869810700416565,0.8913034796714783,0.80040442943573
78,27017,0.9481419920921326,0.9553077220916748,0.9023473262786865,,,
79,27359,,,,0.8861021399497986,0.8898978233337402,0.7990525364875793
79,27359,0.9485915899276733,0.9555551409721375,0.9031514525413513,,,
80,27701,,,,0.8864051699638367,0.8896895051002502,0.7994745969772339
80,27701,0.9480084180831909,0.9548094868659973,0.9021148085594177,,,
81,28043,,,,0.8858203291893005,0.8896117210388184,0.7985950112342834
81,28043,0.948093831539154,0.9550809264183044,0.9022614359855652,,,
82,28385,,,,0.8862067461013794,0.8905264735221863,0.7994019389152527
82,28385,0.9487897157669067,0.9558092355728149,0.9034973978996277,,,
83,28727,,,,0.8860526084899902,0.8900570869445801,0.7988971471786499
83,28727,0.94864821434021,0.9556719660758972,0.9032429456710815,,,
84,29069,,,,0.8867655396461487,0.8916015028953552,0.8004360198974609
84,29069,0.948423445224762,0.9555243253707886,0.9028398394584656,,,
85,29411,,,,0.8854881525039673,0.8891456723213196,0.7981436848640442
85,29411,0.9490864276885986,0.9561476111412048,0.9040247201919556,,,
86,29753,,,,0.8856710195541382,0.8899093866348267,0.7983554601669312
86,29753,0.9489539265632629,0.9559745788574219,0.9037840962409973,,,
87,30095,,,,0.8853014707565308,0.8892271518707275,0.7977786660194397
87,30095,0.9496979713439941,0.95670485496521,0.9051064848899841,,,
88,30437,,,,0.8858552575111389,0.8897443413734436,0.7986441254615784
88,30437,0.9488446116447449,0.9558372497558594,0.9035911560058594,,,
89,30779,,,,0.8862684965133667,0.8906684517860413,0.7994009852409363
89,30779,0.949192225933075,0.9561214447021484,0.9042046070098877,,,
90,31121,,,,0.8852927088737488,0.8895614147186279,0.7978255748748779
90,31121,0.9496963024139404,0.9565415978431702,0.905098021030426,,,
91,31463,,,,0.8858604431152344,0.8902599811553955,0.7987105250358582
91,31463,0.9496543407440186,0.9567004442214966,0.9050421118736267,,,
92,31805,,,,0.8858238458633423,0.889724612236023,0.7986370921134949
92,31805,0.9493704438209534,0.956251859664917,0.9045230150222778,,,
93,32147,,,,0.8856527805328369,0.8898728489875793,0.798372209072113
93,32147,0.9499595761299133,0.956782341003418,0.905570924282074,,,
94,32489,,,,0.8862882256507874,0.8905661106109619,0.7993825078010559
94,32489,0.9492238759994507,0.9563749432563782,0.9042675495147705,,,
95,32831,,,,0.8861115574836731,0.890139102935791,0.7990703582763672
95,32831,0.9490081071853638,0.9561564922332764,0.9038814306259155,,,
96,33173,,,,0.8860235810279846,0.890201985836029,0.7990265488624573
96,33173,0.9499443173408508,0.9569727778434753,0.9055464267730713,,,
97,33515,,,,0.8862907290458679,0.8905537724494934,0.7993718385696411
97,33515,0.9495555758476257,0.9566460251808167,0.9048572182655334,,,
98,33857,,,,0.8862496614456177,0.8901389241218567,0.7992240786552429
98,33857,0.9499990940093994,0.9569603204727173,0.9056521654129028,,,
99,34199,,,,0.8861473202705383,0.889975368976593,0.7991248965263367
99,34199,0.9498270750045776,0.9568580985069275,0.9053417444229126,,,
