epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
0,103,,,,0.5614203214645386,0.7291334271430969,0.45343640446662903
0,103,0.48300033807754517,0.6277505159378052,0.35513409972190857,,,
1,207,,,,0.6584363579750061,0.839971125125885,0.5634459853172302
1,207,0.5860522985458374,0.7534586191177368,0.47470083832740784,,,
2,311,,,,0.6708329916000366,0.8564167022705078,0.5803173184394836
2,311,0.616998553276062,0.7873296737670898,0.5097878575325012,,,
3,415,,,,0.7325451970100403,0.8846417665481567,0.6397612690925598
3,415,0.6524582505226135,0.8131160140037537,0.5476927757263184,,,
4,519,,,,0.8036971688270569,0.8923757672309875,0.6967990398406982
4,519,0.7452465295791626,0.8290802836418152,0.6187211275100708,,,
5,623,,,,0.8263980150222778,0.8800199031829834,0.7143935561180115
5,623,0.7748679518699646,0.8333263993263245,0.6466978192329407,,,
6,727,,,,0.8363833427429199,0.8902680277824402,0.7290696501731873
6,727,0.7850859761238098,0.8404173254966736,0.6598039865493774,,,
7,831,,,,0.8594147562980652,0.9044491052627563,0.7612581849098206
7,831,0.8026727437973022,0.8517969846725464,0.6820096969604492,,,
8,935,,,,0.8590499758720398,0.9019460082054138,0.7601102590560913
8,935,0.8087438941001892,0.8513282537460327,0.6889191269874573,,,
9,1039,,,,0.8498837351799011,0.8929716348648071,0.7460832595825195
9,1039,0.814445972442627,0.8588675260543823,0.6968458890914917,,,
10,1143,,,,0.866329550743103,0.9080552458763123,0.7710390090942383
10,1143,0.8177246451377869,0.8650627732276917,0.7022448778152466,,,
11,1247,,,,0.8644919991493225,0.9043819904327393,0.7674307227134705
11,1247,0.8277978301048279,0.8661867380142212,0.7145153880119324,,,
12,1351,,,,0.868742048740387,0.9099135398864746,0.7746051549911499
12,1351,0.8231616616249084,0.8636358380317688,0.7082014679908752,,,
13,1455,,,,0.8714168667793274,0.9113650918006897,0.7785605192184448
13,1455,0.8233186602592468,0.8680188655853271,0.7092944383621216,,,
14,1559,,,,0.8726547956466675,0.9126529097557068,0.7805830240249634
14,1559,0.8240244388580322,0.8707106709480286,0.7109439969062805,,,
15,1663,,,,0.8538156151771545,0.8950169682502747,0.7524752616882324
15,1663,0.8067434430122375,0.858163595199585,0.6880172491073608,,,
16,1767,,,,0.8399355411529541,0.8831771016120911,0.7318867444992065
16,1767,0.8069195747375488,0.8494095802307129,0.6858883500099182,,,
17,1871,,,,0.8793442845344543,0.9163802862167358,0.7906010150909424
17,1871,0.8146463632583618,0.8592001795768738,0.6965177655220032,,,
18,1975,,,,0.885945737361908,0.9188200831413269,0.799998939037323
18,1975,0.8226211071014404,0.8660461902618408,0.7082000374794006,,,
19,2079,,,,0.8801049590110779,0.9167372584342957,0.7917525768280029
19,2079,0.831254243850708,0.8711229562759399,0.7197765707969666,,,
20,2183,,,,0.8821258544921875,0.9215278625488281,0.7959931492805481
20,2183,0.8368414640426636,0.8798836469650269,0.7285404205322266,,,
21,2287,,,,0.8850460648536682,0.917884886264801,0.7984238862991333
21,2287,0.8428080081939697,0.8813688158988953,0.7360512614250183,,,
22,2391,,,,0.890917956829071,0.923870325088501,0.8082383275032043
22,2391,0.8429549336433411,0.8831349015235901,0.7368382215499878,,,
23,2495,,,,0.8966322541236877,0.9281309843063354,0.8171416521072388
23,2495,0.8465901017189026,0.8859847784042358,0.7420104742050171,,,
24,2599,,,,0.8927865624427795,0.9214863181114197,0.8100572228431702
24,2599,0.8448047041893005,0.8839066624641418,0.7391759753227234,,,
25,2703,,,,0.8944821357727051,0.9244521260261536,0.8133975863456726
25,2703,0.8484333753585815,0.8872441053390503,0.7446637749671936,,,
26,2807,,,,0.8937851190567017,0.9245748519897461,0.812182605266571
26,2807,0.8486365675926208,0.8881376385688782,0.7451494932174683,,,
27,2911,,,,0.8938717246055603,0.9243617653846741,0.8121984004974365
27,2911,0.8542519211769104,0.8907313346862793,0.752796471118927,,,
28,3015,,,,0.8981271982192993,0.9263439178466797,0.8189408779144287
28,3015,0.8559677004814148,0.8891644477844238,0.7545864582061768,,,
29,3119,,,,0.897965669631958,0.9277323484420776,0.819203794002533
29,3119,0.8610479831695557,0.8938071131706238,0.7621579170227051,,,
30,3223,,,,0.8988069295883179,0.9243341684341431,0.8191472887992859
30,3223,0.860000729560852,0.8940998911857605,0.7609907984733582,,,
31,3327,,,,0.8989941477775574,0.9271031022071838,0.8203312158584595
31,3327,0.8625743389129639,0.8949325084686279,0.7648568749427795,,,
32,3431,,,,0.9000623822212219,0.9278284311294556,0.8218571543693542
32,3431,0.8619503974914551,0.8955994844436646,0.7639228105545044,,,
33,3535,,,,0.9039977192878723,0.930446445941925,0.8281312584877014
33,3535,0.8666154742240906,0.8996482491493225,0.7710769176483154,,,
34,3639,,,,0.8985082507133484,0.926382839679718,0.8193519115447998
34,3639,0.8659093976020813,0.8972638845443726,0.7696447968482971,,,
35,3743,,,,0.9037657380104065,0.930753767490387,0.8279228210449219
35,3743,0.8645027875900269,0.8994351029396057,0.7681050896644592,,,
36,3847,,,,0.9061371088027954,0.9313426613807678,0.8315584063529968
36,3847,0.8697900772094727,0.9007602334022522,0.77548748254776,,,
37,3951,,,,0.903451681137085,0.930834174156189,0.8274235725402832
37,3951,0.8682815432548523,0.9010472297668457,0.7735799551010132,,,
38,4055,,,,0.9048938751220703,0.9306132197380066,0.8294008374214172
38,4055,0.8718551993370056,0.900512158870697,0.7780898213386536,,,
39,4159,,,,0.9034987688064575,0.9294229745864868,0.8272218704223633
39,4159,0.8701395392417908,0.9006619453430176,0.7757407426834106,,,
40,4263,,,,0.9075610041618347,0.932806134223938,0.8339366316795349
40,4263,0.8695746064186096,0.9007457494735718,0.7752647995948792,,,
41,4367,,,,0.9051592946052551,0.9301967620849609,0.8298416137695312
41,4367,0.8728243708610535,0.9028335213661194,0.7800079584121704,,,
42,4471,,,,0.906771183013916,0.9317137598991394,0.8325030207633972
42,4471,0.8698726296424866,0.8999196290969849,0.7753733992576599,,,
43,4575,,,,0.9058052897453308,0.9315705895423889,0.8310823440551758
43,4575,0.8691251277923584,0.9039402604103088,0.7750077843666077,,,
44,4679,,,,0.9063193202018738,0.9306942224502563,0.8316852450370789
44,4679,0.8726716637611389,0.9022297859191895,0.7797943353652954,,,
45,4783,,,,0.8883434534072876,0.9180870652198792,0.8032768368721008
45,4783,0.8529573082923889,0.8845652341842651,0.7497456669807434,,,
46,4887,,,,0.8990432620048523,0.9256312847137451,0.8203100562095642
46,4887,0.8568891882896423,0.8898372054100037,0.756086528301239,,,
47,4991,,,,0.8916093707084656,0.9263800978660583,0.8095299005508423
47,4991,0.8558881878852844,0.8905661106109619,0.7547377347946167,,,
48,5095,,,,0.899809718132019,0.9269929528236389,0.8215029835700989
48,5095,0.8590701818466187,0.8936179280281067,0.7596736550331116,,,
49,5199,,,,0.8987261652946472,0.9271441102027893,0.820115864276886
49,5199,0.8644083738327026,0.8956882357597351,0.7671155333518982,,,
50,5303,,,,0.880824625492096,0.9257097244262695,0.7955886721611023
50,5303,0.8664363026618958,0.8973526954650879,0.7702814340591431,,,
51,5407,,,,0.9015560746192932,0.9262404441833496,0.824285626411438
51,5407,0.8625302910804749,0.8982572555541992,0.765351414680481,,,
52,5511,,,,0.9053065180778503,0.9313296675682068,0.8302090764045715
52,5511,0.8663519620895386,0.8956852555274963,0.7699649930000305,,,
53,5615,,,,0.908901035785675,0.9319824576377869,0.8355540633201599
53,5615,0.8675523996353149,0.8972483277320862,0.7717671990394592,,,
54,5719,,,,0.9090160727500916,0.9308958053588867,0.8358102440834045
54,5719,0.8671807646751404,0.8990021347999573,0.7715275287628174,,,
55,5823,,,,0.8961163759231567,0.9233402013778687,0.8163378834724426
55,5823,0.8729801774024963,0.9053878784179688,0.7806165218353271,,,
56,5927,,,,0.9079466462135315,0.9315357208251953,0.834181010723114
56,5927,0.8699041604995728,0.9013587236404419,0.7758941650390625,,,
57,6031,,,,0.9097605347633362,0.933485209941864,0.8373697400093079
57,6031,0.8743611574172974,0.9047097563743591,0.782627284526825,,,
58,6135,,,,0.9115045666694641,0.934784471988678,0.8402172327041626
58,6135,0.8713147640228271,0.9027397036552429,0.7779179215431213,,,
59,6239,,,,0.9005237221717834,0.9285271167755127,0.822887659072876
59,6239,0.8720390796661377,0.9051251411437988,0.7793905138969421,,,
60,6343,,,,0.9058809876441956,0.9333320260047913,0.8316349387168884
60,6343,0.872467577457428,0.9042848348617554,0.7796522974967957,,,
61,6447,,,,0.9106261134147644,0.9350941181182861,0.8388961553573608
61,6447,0.8774958848953247,0.9086812138557434,0.7874053716659546,,,
62,6551,,,,0.9110912680625916,0.9369945526123047,0.8399338722229004
62,6551,0.8763945698738098,0.906057596206665,0.7853326797485352,,,
63,6655,,,,0.9108788371086121,0.9332643747329712,0.8388885855674744
63,6655,0.8782429099082947,0.9037877917289734,0.787819504737854,,,
64,6759,,,,0.8991903066635132,0.9244521856307983,0.8196868896484375
64,6759,0.8819442987442017,0.910846471786499,0.793861448764801,,,
65,6863,,,,0.9003974795341492,0.9272199869155884,0.8218475580215454
65,6863,0.8798408508300781,0.909463107585907,0.7909013628959656,,,
66,6967,,,,0.9052653908729553,0.9319892525672913,0.8304562568664551
66,6967,0.8822759389877319,0.9092572927474976,0.7941702604293823,,,
67,7071,,,,0.9067068099975586,0.9316456317901611,0.832223117351532
67,7071,0.8818458914756775,0.9095731973648071,0.7934158444404602,,,
68,7175,,,,0.9064075350761414,0.93171626329422,0.8316760063171387
68,7175,0.88148432970047,0.9081308245658875,0.7928409576416016,,,
69,7279,,,,0.906027615070343,0.9324343800544739,0.8316232562065125
69,7279,0.87888503074646,0.9089487791061401,0.7894513010978699,,,
70,7383,,,,0.9052914977073669,0.9300428032875061,0.8298617601394653
70,7383,0.8837468028068542,0.908500611782074,0.7964009642601013,,,
71,7487,,,,0.9079566597938538,0.9354404211044312,0.8349928855895996
71,7487,0.881890058517456,0.9093911051750183,0.79383385181427,,,
72,7591,,,,0.907148540019989,0.9323021173477173,0.8330541253089905
