epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
51,17783,0.9369588494300842,0.9436571002006531,0.8828034400939941,,,
52,18125,,,,0.8846755027770996,0.8880700469017029,0.7964849472045898
52,18125,0.9380932450294495,0.9446137547492981,0.8847547769546509,,,
53,18467,,,,0.8849611878395081,0.8901472091674805,0.7972826361656189
53,18467,0.938907265663147,0.9454925060272217,0.8861545920372009,,,
54,18809,,,,0.8829549551010132,0.8866097927093506,0.7939825654029846
54,18809,0.9393068552017212,0.9460007548332214,0.8868695497512817,,,
55,19151,,,,0.8832868933677673,0.8886833786964417,0.7947055697441101
55,19151,0.9383688569068909,0.9449256062507629,0.885219156742096,,,
56,19493,,,,0.8823244571685791,0.8857454061508179,0.7929673790931702
56,19493,0.9380500912666321,0.9447302222251892,0.8847081065177917,,,
57,19835,,,,0.8862203359603882,0.8908427953720093,0.7990731596946716
57,19835,0.9392952919006348,0.9461355805397034,0.8868446350097656,,,
58,20177,,,,0.8828665018081665,0.8872271180152893,0.793858528137207
58,20177,0.9406925439834595,0.9477196335792542,0.8893079161643982,,,
59,20519,,,,0.8801788091659546,0.8831628561019897,0.7898148894309998
59,20519,0.9409509301185608,0.9478664994239807,0.8897571563720703,,,
60,20861,,,,0.8849808573722839,0.8889005184173584,0.7971180081367493
60,20861,0.9419595003128052,0.9488515257835388,0.8915027379989624,,,
61,21203,,,,0.8821593523025513,0.8862602710723877,0.7927320003509521
61,21203,0.9422022700309753,0.9489682912826538,0.8919016718864441,,,
62,21545,,,,0.8840441703796387,0.8890454173088074,0.7957629561424255
62,21545,0.9425449967384338,0.9492373466491699,0.8925186395645142,,,
63,21887,,,,0.8822965025901794,0.8870307803153992,0.7933588027954102
63,21887,0.9428960084915161,0.9498686194419861,0.893126368522644,,,
64,22229,,,,0.8833917379379272,0.8888060450553894,0.7949184775352478
64,22229,0.9435572028160095,0.9504770636558533,0.8943099975585938,,,
65,22571,,,,0.8846105337142944,0.8887927532196045,0.7966453433036804
65,22571,0.9427250623703003,0.9498908519744873,0.8928462862968445,,,
66,22913,,,,0.8851641416549683,0.8899176120758057,0.7974766492843628
66,22913,0.9438321590423584,0.9508315920829773,0.8947858214378357,,,
67,23255,,,,0.8835051655769348,0.8870103359222412,0.7947457432746887
67,23255,0.9433397650718689,0.9502159953117371,0.8938460350036621,,,
68,23597,,,,0.8838462829589844,0.8868913650512695,0.795305609703064
68,23597,0.9433294534683228,0.9504648447036743,0.8938659429550171,,,
69,23939,,,,0.8827155828475952,0.8875120878219604,0.7937585115432739
69,23939,0.9444539546966553,0.9515352845191956,0.8958694934844971,,,
70,24281,,,,0.884797990322113,0.8888099789619446,0.796926736831665
70,24281,0.9448561668395996,0.9515804648399353,0.8965484499931335,,,
71,24623,,,,0.8843541741371155,0.8883197903633118,0.796218991279602
71,24623,0.9456527233123779,0.9527395367622375,0.8979786038398743,,,
72,24965,,,,0.8821997046470642,0.885606586933136,0.7929055690765381
72,24965,0.9458268880844116,0.9527440071105957,0.898280143737793,,,
73,25307,,,,0.883271336555481,0.8878728747367859,0.7945915460586548
73,25307,0.9455583691596985,0.9525969624519348,0.8978090882301331,,,
74,25649,,,,0.8830287456512451,0.8873599171638489,0.7942337393760681
74,25649,0.9459819793701172,0.9529476165771484,0.8985398411750793,,,
75,25991,,,,0.8838973641395569,0.8890848159790039,0.7955994606018066
75,25991,0.9466203451156616,0.9537057280540466,0.899688184261322,,,
76,26333,,,,0.8834561109542847,0.8879536390304565,0.7949721813201904
76,26333,0.9466970562934875,0.9538031220436096,0.8998181819915771,,,
77,26675,,,,0.8839643001556396,0.888472318649292,0.7955721020698547
77,26675,0.9470657110214233,0.9541451334953308,0.9004815220832825,,,
78,27017,,,,0.8853375911712646,0.8899284601211548,0.7977351546287537
78,27017,0.9470198154449463,0.9542064666748047,0.9003885388374329,,,
79,27359,,,,0.8841405510902405,0.8888837099075317,0.7958823442459106
79,27359,0.9471144080162048,0.954226553440094,0.900553822517395,,,
80,27701,,,,0.8854494690895081,0.8896975517272949,0.7979412078857422
80,27701,0.9471095204353333,0.9541395902633667,0.9005566239356995,,,
81,28043,,,,0.8837854266166687,0.888352632522583,0.7952415943145752
81,28043,0.9469026327133179,0.954025387763977,0.9001827239990234,,,
82,28385,,,,0.8836389183998108,0.8885827660560608,0.7951911091804504
82,28385,0.9475332498550415,0.9548794627189636,0.9013183116912842,,,
83,28727,,,,0.8845236301422119,0.8892347812652588,0.7964622974395752
83,28727,0.9477038383483887,0.9547737240791321,0.9016064405441284,,,
84,29069,,,,0.884834349155426,0.8891163468360901,0.7970006465911865
84,29069,0.9471098780632019,0.9543182253837585,0.9005425572395325,,,
85,29411,,,,0.8849620819091797,0.8897109031677246,0.7972044944763184
85,29411,0.9479542970657349,0.9551892280578613,0.9020477533340454,,,
86,29753,,,,0.8833096623420715,0.8879679441452026,0.7947214841842651
86,29753,0.9479806423187256,0.9551510810852051,0.9020938277244568,,,
87,30095,,,,0.8836984038352966,0.8883325457572937,0.7952356338500977
87,30095,0.9485294818878174,0.9559459090232849,0.9030711054801941,,,
88,30437,,,,0.884441077709198,0.888850748538971,0.7963979840278625
88,30437,0.9481027722358704,0.9553439021110535,0.9023240208625793,,,
89,30779,,,,0.8846310973167419,0.8891807794570923,0.7967312932014465
89,30779,0.9484561681747437,0.955647349357605,0.9029335379600525,,,
90,31121,,,,0.8837069869041443,0.8886050581932068,0.7952861189842224
90,31121,0.9488227367401123,0.9559487700462341,0.9035954475402832,,,
91,31463,,,,0.8840761780738831,0.8890455365180969,0.795873761177063
91,31463,0.948644757270813,0.9557665586471558,0.9032790660858154,,,
92,31805,,,,0.8840835094451904,0.8889356851577759,0.7959450483322144
92,31805,0.9486552476882935,0.9556259512901306,0.9032788872718811,,,
93,32147,,,,0.8845984935760498,0.8893101215362549,0.7966756224632263
93,32147,0.9490726590156555,0.9561129808425903,0.9040327668190002,,,
94,32489,,,,0.8841091990470886,0.8889260292053223,0.79598069190979
94,32489,0.9485269784927368,0.9558310508728027,0.903067409992218,,,
95,32831,,,,0.8844018578529358,0.8889291882514954,0.7963414788246155
95,32831,0.9481595158576965,0.9554883241653442,0.9024068713188171,,,
96,33173,,,,0.8843584656715393,0.8893089890480042,0.7963576316833496
96,33173,0.9491827487945557,0.9563924670219421,0.9042342305183411,,,
97,33515,,,,0.8848814368247986,0.8896321654319763,0.7971103191375732
97,33515,0.9490765333175659,0.9562307596206665,0.9040366411209106,,,
98,33857,,,,0.8843904733657837,0.8889175057411194,0.7963454723358154
98,33857,0.9488844275474548,0.955932080745697,0.9036998152732849,,,
99,34199,,,,0.8837146162986755,0.8882998824119568,0.7953094244003296
99,34199,0.9490947723388672,0.9563234448432922,0.904081404209137,,,
